Link,Bedrooms,Bathrooms,Area,Price,Price_per_meter,Address,City,Location1,Location2,Unit,Type,Rent_sale
https://remax.com.eg/property/for-sale-nyoum-october-compound-arab-developers-holding-phase-1-apartment-4299,2,2,94,"EGP 2,500,000",26595.74,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-west-hills-compound-inertia-developments-duplex-4323,4,3,285,"EGP 13,500,000",47368.42,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-palm-parks-compound-palm-hills-developments-apartment-4303,3,3,170,"EGP 13,765,000",80970.59,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-owest-compound-orascom-developments-phase-tulwa-penthouse-4301,3,5,183,"EGP 14,975,000",81830.6,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-sky-ramp-compound-upwyde-developments-apartment-4312,2,2,129,"EGP 8,629,250",66893.41,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-patio-zayed-compound-lavista-developments-twin-house-4305,3,3,220,"EGP 20,200,000",91818.18,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-keeva-compound-al-ahly-sabbour-developments-phase-1-townhouse-corner-4293,3,4,225,"EGP 11,000,000",48888.89,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-palm-parks-compound-palm-hills-developments-apartment-4304,3,3,170,"EGP 15,000,000",88235.29,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-tawny-compound-hyde-park-developments-townhouse-middle-4317,3,4,246,"EGP 16,710,560",67929.11,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-joulz-compound-inertia-developments-phase-3-townhouse-corner-4289,3,5,302,"EGP 14,606,250",48365.07,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-brix-compound-inertia-developments-apartment-4276,2,3,178,"EGP 10,668,000",59932.58,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-family-land-compound-rehab-october-developments-phase-1-apartment-4280,3,3,185,"EGP 5,500,000",29729.73,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-in-badya-palm-hills-4267,3,3,175,"EGP 5,400,000",30857.14,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-green-5-compound-mabany-edris-developments-apartment-4281,3,3,205,"EGP 9,200,000",44878.05,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-opera-city-compound-apartment-4300,3,1,131,"EGP 4,800,000",36641.22,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-joulz-compound-inertia-developments-phase-1-apartment-4285,2,3,137,"EGP 8,100,000",59124.09,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/twin-house-for-rent-at-mountain-view-october-park-4268,4,4,300,"EGP 55,000",183.33,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-sale-el-khamayl-compound-phase-3-penthouse-4284,4,4,260,"EGP 10,770,000",41423.08,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-el-khamayl-compound-phase-3-apartment-4283,3,2,153,"EGP 8,150,000",53267.97,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-cleopatra-square-compound-cleopatra-developments-cleo-villa-4278,3,5,325,"EGP 16,260,000",50030.77,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-kayan-compound-badreldin-developments-phase-3-apartment-4291,3,2,130,"EGP 7,328,453",56372.72,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-axis-compound-iwan-developments-apartment-4273,3,3,188,"EGP 6,763,000",35973.4,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-rent-zayed-regency-compound-apartment-150m-4259,2,3,150,"EGP 45,000",300.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-grand-heights-compound-kuwadico-developments-standalone-villa-350m-4262,5,5,350,"EGP 80,000",228.57,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-royal-hills-compound-standalone-villa-1000m-4263,7,7,1000,"EGP 7,000",7.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-sale-belle-vie-compound-emaar-developments-standalone-villa-4274,3,5,309,"EGP 48,078,000",155592.23,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-rent-janna-zayed-1-compound-apartment-115m-4261,2,1,115,"EGP 35,000",304.35,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-hadayek-elmohandiseen-compound-doraa-developments-112m-4254,2,2,112,"EGP 27,000",241.07,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-el-khamayl-compound-phase-3-apartment-150m-4253,3,3,150,"EGP 35,000",233.33,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-mina-garden-city-compound-townhouse-middle-227m-4265,3,3,227,"EGP 50,000",220.26,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-el-karma-4-compound-el-karma-developments-twin-house-340m-4264,4,5,340,"EGP 200,000",588.24,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-dar-misr-16-compound-apartment-115m-4252,3,2,115,"EGP 35,000",304.35,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-zayed-regency-compound-apartment-123m-4260,3,3,123,"EGP 50,000",406.5,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/furnished-studio-for-rent-in-courtyard-sodic-4235,1,1,30,"EGP 23,000",766.67,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-opera-city-compound-apartment-126m-4256,3,1,126,"EGP 30,000",238.1,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-rawdet-zayed-compound-apartment-74m-4258,2,1,74,"EGP 19,000",256.76,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/great-opportunity-brandy-shop-in-grey-square-mall-4247,0,0,140,"EGP 55,000",392.86,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Commercial,Rent
https://remax.com.eg/property/prime-location-office-in-the-heart-of-palm-hills-4230,0,2,650,"EGP 650,000",1000.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-aeon-towers-marakez-developments-studio-56m-4249,1,1,56,"EGP 55,000",982.14,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/prime-location-shop-in-the-heart-of-palm-hills-4231,0,2,350,"EGP 525,000",1500.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Commercial,Rent
https://remax.com.eg/property/prime-location-office-in-the-heart-of-palm-hills-4232,0,2,350,"EGP 350,000",1000.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-palm-parks-compound-apartment-239m-4257,3,3,239,"EGP 60,000",251.05,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-zayed-regency-compound-studio-37m-4250,1,1,37,"EGP 18,000",486.49,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/prime-location-clinic-in-twin-towers-sheikh-zayed-4240,0,2,150,"EGP 125,000",833.33,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/resale-finished-penthouse-in-kayan-compound-4228,2,1,90,"EGP 5,500,000",61111.11,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-rent-west-gate-mall-gates-developments-shop-4223,0,0,51,"EGP 60,000",1176.47,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-the-polygon-business-park-office-4220,0,0,168,"EGP 168,000",1000.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-sodic-medical-district-sodic-developments-clinic-4215,0,0,57,"EGP 28,000",491.23,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-west-gate-mall-gates-developments-shop-4224,0,0,57,"EGP 45,000",789.47,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-walk-of-cairo-sodic-developments-shop-4222,0,0,100,"EGP 80,000",800.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-the-courtyard-business-park-dorra-group-developments-office-4218,5,2,237,"EGP 150,000",632.91,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/penthouse-for-sale-in-garden-hills-4206,3,2,200,"EGP 5,000,000",25000.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-rent-the-portal-sodic-developments-office-4226,0,0,341,"EGP 250,000",733.14,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-the-polygon-business-park-office-4219,0,0,78,"EGP 78,000",1000.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-west-gate-mall-gates-developments-shop-4225,0,0,67,"EGP 60,000",895.52,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-walk-of-cairo-sodic-developments-shop-4221,0,0,96,"EGP 150,000",1562.5,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-sodic-west-medical-district-sodic-developments-clinic-4214,0,0,55,"EGP 28,000",509.09,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-sale-walk-of-cairo-sodic-developments-shop-4200,0,0,100,"EGP 18,000,000",180000.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-rent-hale-town-palm-hills-developments-clinic-4210,0,0,52,"EGP 29,000",557.69,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/licensed-apartment-155-m-for-sale-in-mandara-4209,3,1,155,"EGP 3,000,000",19354.84,"Hay Than El Montazah - Alexandria , Egypt",Alexandria,Hay Than El Montazah,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-rent-sodic-medical-district-sodic-developments-clinic-4213,0,0,70,"EGP 35,000",500.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-kazan-mall-clinic-4212,0,0,55,"EGP 22,000",400.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-sale-the-portal-sodic-developments-office-4199,0,0,133,"EGP 19,500,000",146616.54,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-west-gate-mall-gates-developments-shop-4202,0,0,67,"EGP 14,350,000",214179.1,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-prive-mall-gates-developments-shop-4190,0,0,83,"EGP 16,343,500",196909.64,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-rent-kargo-mall-kargo-developments-office-4211,0,0,53,"EGP 32,000",603.77,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-sale-west-gate-mall-gates-developments-shop-4201,0,0,57,"EGP 12,815,000",224824.56,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-rent-downtown-mall-clinic-4208,0,0,60,"EGP 32,000",533.33,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-rent-beverly-hills-sodic-developments-office-4207,3,2,110,"EGP 40,000",363.64,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-sale-the-polygon-business-park-office-4197,0,0,135,"EGP 16,200,000",120000.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-360-health-medical-centre-west-way-developments-phase-1-clinic-4184,0,0,26,"EGP 2,637,800",101453.85,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-terrace-hdp-developments-clinic-4193,0,0,44,"EGP 5,414,060",123046.82,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-the-polygon-business-park-office-4196,0,0,168,"EGP 20,160,000",120000.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-sky-ramp-upwyde-developments-office-4191,0,0,37,"EGP 5,597,320",151278.92,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-dejoya-plaza-taj-misr-developments-shop-4186,0,0,31,"EGP 13,330,625",430020.16,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-the-polygon-business-park-building-x-office-4198,0,0,129,"EGP 21,000,000",162790.7,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-ever-west-cred-developments-clinic-4187,0,0,36,"EGP 5,331,368",148093.56,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-karma-4-mall-badr-eldin-developments-office-4188,0,0,40,"EGP 3,350,000",83750.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-space-mall-gates-developments-office-4192,0,0,50,"EGP 5,176,400",103528.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-the-courtyard-business-park-dorra-group-developments-office-4194,5,2,237,"EGP 21,000,000",88607.59,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-the-polygon-business-park-office-4195,0,0,78,"EGP 9,360,000",120000.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/prime-location-ground-shop-in-west-gate-october-4152,0,0,120,"EGP 100,000",833.33,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Commercial,Rent
https://remax.com.eg/property/apartment-for-sale-160-m-in-bianchi-branching-from-al-baytash-al-ajami-4176,3,2,160,"EGP 1,500,000",9375.0,"Hay Al Agami - Alexandria , Egypt",Alexandria,Hay Al Agami,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-rent-kitchen-and-acs-in-six-west-4177,3,3,165,"EGP 45,000",272.73,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/ready-to-move-apartment-for-sale-in-badya-4167,2,3,147,"EGP 4,600,000",31292.52,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-with-installments-palm-parks-palm-hills-4181,2,1,90,"EGP 7,000,000",77777.78,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/exclusive-prime-location-shop-in-centrada-plaza-4149,0,0,44,"EGP 53,000",1204.55,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/ground-apartment-for-sale-in-village-west-4178,2,2,123,"EGP 7,500,000",60975.61,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-100-m-for-sale-3-numbers-from-iskandar-ibrahim-street-miami-4159,2,1,100,"EGP 1,800,000",18000.0,"Hay Awal El Montazah - Alexandria , Egypt",Alexandria,Hay Awal El Montazah,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-sale-the-crown-compound-palm-hills-developments-standalone-villa-4162,3,5,225,"EGP 24,359,000",108262.22,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/exclusive-finished-shop-in-west-gate-mall-4150,0,0,40,"EGP 30,000",750.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Commercial,Rent
https://remax.com.eg/property/commercial-shop-for-rent-in-west-gate-mall-october-4151,0,0,36,"EGP 22,000",611.11,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Commercial,Rent
https://remax.com.eg/property/apartment-for-sale-185-m-ibrahimia-lagetieh-street-4171,3,1,185,"EGP 4,200,000",22702.7,"Hay Wasat - Alexandria , Egypt",Alexandria,Hay Wasat,None,Apartment,Residential,Sale
https://remax.com.eg/property/fully-furnished-studio-for-rent-in-nyoum-compound-4133,1,1,60,"EGP 13,000",216.67,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-rent-in-the-address-compound-4145,2,1,105,"EGP 25,000",238.1,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-sale-palm-parks-compound-palm-hills-developments-phase-extension-apartment-4109,2,1,92,"EGP 7,391,200",80339.13,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-145-m-iskandar-ibrahim-main-floor-with-a-clear-sea-view-4131,3,2,145,"EGP 4,600,000",31724.14,"Hay Awal El Montazah - Alexandria , Egypt",Alexandria,Hay Awal El Montazah,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-140-m-for-sale-maamoura-beach-4140,2,1,140,"EGP 7,500,000",53571.43,"Hay Than El Montazah - Alexandria , Egypt",Alexandria,Hay Than El Montazah,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-150-m-for-sale-al-mandara-al-nabawy-al-mohandes-street-4118,3,2,150,"EGP 2,100,000",14000.0,"Hay Than El Montazah - Alexandria , Egypt",Alexandria,Hay Than El Montazah,None,Apartment,Residential,Rent
https://remax.com.eg/property/finished-apartment-for-sale-in-the-4th-touristic-4153,4,4,300,"EGP 8,600,000",28666.67,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-icity-october-compound-mountain-view-developments-i-villa-4125,3,3,210,"EGP 8,400,000",40000.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-160-m-second-number-from-al-eisawi-main-road-4127,3,2,160,"EGP 2,600,000",16250.0,"Hay Awal El Montazah - Alexandria , Egypt",Alexandria,Hay Awal El Montazah,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-150-m-for-sale-in-mandara-gamal-abdel-nasser-directly-4139,3,1,150,"EGP 4,500,000",30000.0,"Hay Than El Montazah - Alexandria , Egypt",Alexandria,Hay Than El Montazah,None,Apartment,Residential,Sale
https://remax.com.eg/property/ground-shop-for-rent-at-west-gate-mal-4142,0,0,161,"EGP 100,000",621.12,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Commercial,Rent
https://remax.com.eg/property/apartment-for-sale-100-m-directly-on-the-jehan-roundabout-4122,2,1,100,"EGP 2,000,000",20000.0,"Hay Awal El Montazah - Alexandria , Egypt",Alexandria,Hay Awal El Montazah,None,Apartment,Commercial,Sale
https://remax.com.eg/property/for-sale-promenade-compound-al-waly-urban-development-apartment-4107,3,3,145,"EGP 5,637,500",38879.31,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-royal-meadows-compound-arco-developments-twin-house-4099,3,4,215,"EGP 17,000,000",79069.77,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-owest-compound-orascom-developments-phase-core-apartment-4111,1,1,77,"EGP 5,000,000",64935.06,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-palm-parks-compound-palm-hills-developments-penthouse-4110,3,4,280,"EGP 30,750,000",109821.43,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-solana-west-compound-ora-developments-phase-2-penthouse-4090,3,4,195,"EGP 19,153,000",98220.51,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-opera-city-compound-hdp-developments-apartment-4113,3,1,122,"EGP 3,300,000",27049.18,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-october-park-compound-mountain-view-developments-townhouse-middle-4115,3,4,210,"EGP 17,648,490",84040.43,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-rawdet-zayed-compound-apartment-4100,2,1,70,"EGP 3,075,000",43928.57,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-promenade-compound-al-waly-urban-developments-penthouse-4102,4,3,240,"EGP 8,000,000",33333.33,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-solana-west-compound-ora-developments-duplex-4091,2,3,174,"EGP 14,399,000",82752.87,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-owest-compound-orascom-developments-phase-core-apartment-4112,1,1,77,"EGP 5,000,000",64935.06,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-october-plaza-compound-sodic-developments-apartment-4114,3,3,225,"EGP 11,250,000",50000.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-marakesh-compound-beyanki-developments-standalone-villa-4096,4,4,358,"EGP 18,000,000",50279.33,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-sun-capital-compound-arabia-holding-developments-apartment-4081,2,2,108,"EGP 3,400,000",31481.48,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-sama-zayed-compound-twin-house-4098,4,4,300,"EGP 27,675,000",92250.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-kayan-compound-badreldin-developments-phase-2-townhouse-middle-4093,4,4,200,"EGP 11,215,000",56075.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-solana-west-compound-ora-developments-phase-1-standalone-villa-4092,3,4,240,"EGP 29,000,000",120833.33,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-joulz-compound-inertia-developments-phase-3-townhouse-middle-4088,3,5,310,"EGP 14,353,000",46300.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-italian-square-compound-mousa-coast-developments-apartment-4075,2,1,85,"EGP 2,050,000",24117.65,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-i-city-october-compound-mountain-view-developments-phase-lagoon-apartment-4071,3,3,175,"EGP 10,121,000",57834.29,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-i-city-october-compound-mountain-view-developments-phase-lagoon-apartment-4072,3,3,185,"EGP 10,529,000",56913.51,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-i-city-october-compound-mountain-view-developments-phase-mountain-park-i-villa-roof-4074,3,3,190,"EGP 8,902,458",46855.04,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-joulz-compound-inertia-developments-phase-1-apartment-4086,3,3,204,"EGP 11,685,000",57279.41,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-sixth-tourism-area-duplex-4097,4,5,450,"EGP 13,325,000",29611.11,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
